127.089576	2.367981
126.989769	2.353867
127.091011	2.262833
126.991711	2.211510
127.093738	2.062930
126.994075	2.038267
127.094975	1.972288
127.095296	1.948805
127.094996	1.970771
127.198522	1.712303
127.100051	1.600306
127.105169	1.225144
127.103359	1.357807
127.004776	1.253980
127.106251	1.145877
127.005282	1.216898
127.207287	1.069957
127.107801	1.032312
127.007413	1.060723
126.907985	1.018819
126.910108	0.863191
126.910929	0.803006
126.910754	0.815853
126.910649	0.823540
126.911909	0.731232
126.815852	0.442208
126.816241	0.413696
126.818676	0.235219
126.719769	0.155112
126.720165	0.126141
126.820737	0.084184
126.723455	-0.115013
126.825278	-0.248606
126.725338	-0.253021
126.727291	-0.396112
126.628910	-0.514777
126.528840	-0.509687
126.529835	-0.582602
126.628113	-0.456408
126.631416	-0.698440
126.732530	-0.780135
126.630001	-0.594752
126.631563	-0.709270
126.632095	-0.748252
126.632097	-0.748377
126.430273	-0.614691
126.529244	-0.539297
126.530414	-0.625014
126.530169	-0.607065
126.532708	-0.793174
126.433118	-0.823238
126.431468	-0.702285
126.531871	-0.731840
126.431868	-0.731618
126.331532	-0.706988
126.335478	-0.996138
126.538793	-1.239141
126.441034	-1.403365
126.442942	-1.543237
126.443852	-1.609883
126.444903	-1.686937
126.246055	-1.771327
126.247578	-1.883002
126.348545	-1.953831
126.350409	-2.090487
126.352141	-2.217385
126.248607	-1.958418
126.346732	-1.820964
126.248180	-1.927098
126.147812	-1.900105
126.244882	-1.685389
126.245160	-1.705783
126.244451	-1.653773
126.343603	-1.591653
126.145023	-1.695709
126.146658	-1.815541
126.142636	-1.520746
126.043090	-1.554080
126.244233	-1.637808
126.241374	-1.428298
126.140431	-1.359198
126.141992	-1.473587
126.044857	-1.683589
126.145737	-1.748019
126.047191	-1.854636
126.048662	-1.962420
126.048087	-1.920313
125.847449	-1.873536
125.944162	-1.632603
125.843289	-1.568640
125.844089	-1.627278
125.843325	-1.571295
125.843550	-1.587743
125.844808	-1.679971
125.644826	-1.681285
125.743065	-1.552197
125.743219	-1.563475
125.841254	-1.419476
125.740210	-1.343002
125.739005	-1.254635
125.737598	-1.151574
125.835231	-0.978035
125.733855	-0.877211
125.733767	-0.870804
125.637988	-1.180097
125.636444	-1.066938
125.638848	-1.243125
125.635387	-0.989518
125.535249	-0.979361
125.637586	-1.150692
125.537402	-1.137154
125.638230	-1.197870
125.538822	-1.241222
125.436165	-1.046512
125.538461	-1.214805
125.537551	-1.148105
125.637189	-1.121585
125.538378	-1.208697
125.537899	-1.173602
125.533833	-0.875610
125.529106	-0.529172
125.529584	-0.564215
125.529551	-0.561766
125.329886	-0.586351
125.530918	-0.661960
125.326447	-0.334274
125.323493	-0.117820
125.423636	-0.128279
125.425319	-0.251639
125.528224	-0.464503
125.329093	-0.528207
125.329146	-0.532089
125.328219	-0.464179
125.225268	-0.247898
125.225517	-0.266110
125.227419	-0.405542
125.325823	-0.288567
125.323728	-0.134999
125.424904	-0.221203
125.224634	-0.201395
125.227240	-0.392380
125.230302	-0.616791
125.228658	-0.496357
125.228924	-0.515843
