0.042005	-729.766536
0.141059	-729.697250
0.140141	-729.629943
0.137166	-729.411942
0.035268	-729.272847
0.131767	-729.016213
0.130045	-728.889989
0.226889	-728.658688
0.223649	-728.421250
0.220700	-728.205093
0.116261	-727.879816
0.213505	-727.677798
0.209332	-727.371954
0.205223	-727.070776
0.200376	-726.715542
0.095103	-726.329113
0.088962	-725.879046
0.082633	-725.415164
0.175916	-724.922878
0.169245	-724.433990
0.061191	-723.843688
0.253152	-723.254499
0.243766	-722.566585
0.233871	-721.841401
0.223823	-721.104969
0.313627	-720.357755
0.202862	-719.568793
0.291804	-718.758343
0.280984	-717.965319
0.269157	-717.098547
0.257550	-716.247842
0.343217	-715.197367
0.329236	-714.172707
0.317027	-713.277913
0.403559	-712.290833
0.490130	-711.306644
0.376912	-710.337905
0.263387	-709.346598
0.249402	-708.321679
0.336399	-707.368639
0.422552	-706.353861
0.408862	-705.350512
0.293004	-704.188266
0.375869	-702.932434
0.258033	-701.625223
0.340011	-700.304388
0.320643	-698.884940
0.201091	-697.451923
0.382045	-696.056087
0.361884	-694.578443
0.342808	-693.180386
0.322008	-691.655969
0.300907	-690.109470
0.278093	-688.437375
0.256883	-686.882926
0.234691	-685.256470
0.213162	-683.678592
0.191837	-682.115690
0.172248	-680.680012
0.152307	-679.218524
0.130782	-677.640946
0.210078	-676.123593
0.287271	-674.452048
0.162984	-672.672026
0.138033	-670.843348
0.212506	-668.972542
0.186225	-667.046375
0.160953	-665.194200
0.035120	-663.300906
0.011595	-661.576731
-0.011964	-659.850057
-0.035568	-658.120130
-0.058197	-656.461671
0.019674	-654.839857
-0.104997	-653.031683
0.070222	-651.215493
-0.053897	-649.447804
0.021170	-647.620459
-0.002811	-645.862901
0.074110	-644.171434
0.050417	-642.434975
0.128134	-640.801882
0.106746	-639.234327
0.083897	-637.559699
0.159812	-635.794555
0.035117	-633.984613
0.010440	-632.176010
0.087338	-630.482863
0.065791	-628.903746
0.045767	-627.436124
0.027768	-626.117028
0.011611	-624.932827
-0.002464	-623.901306
0.082743	-622.817091
-0.031236	-621.792616
-0.043970	-620.859353
0.043843	-619.966108
0.033241	-619.189131
0.122959	-618.435517
0.013970	-617.776757
0.003465	-617.006853
-0.007946	-616.170542
-0.020053	-615.283194
-0.035503	-614.150832
0.046442	-612.827643
0.025833	-611.317163
-0.098360	-609.544076
-0.021515	-607.847008
-0.045851	-606.063482
0.029093	-604.227053
0.005315	-602.484413
-0.019452	-600.669247
0.056725	-598.923208
0.036539	-597.443775
-0.082199	-596.070453
-0.098638	-594.865704
-0.012744	-593.831822
-0.027978	-592.715317
-0.044793	-591.482946
-0.061014	-590.294154
0.023174	-589.135286
0.006631	-587.922842
-0.008961	-586.780095
-0.024080	-585.671992
-0.040944	-584.436080
-0.057334	-583.234855
0.027493	-582.122827
-0.188308	-580.964720
-0.002839	-579.899790
-0.017565	-578.820475
-0.034967	-577.545128
0.047823	-576.283795
-0.069610	-575.006107
-0.186921	-573.737354
-0.003877	-572.494710
-0.019979	-571.314577
-0.035500	-570.177029
0.050411	-569.144456
-0.063649	-568.114010
0.121705	-567.040558
0.007163	-565.974788
-0.109182	-564.776886
-0.023975	-563.692682
-0.039242	-562.573784
-0.154757	-561.436633
-0.170124	-560.310434
-0.085075	-559.214687
-0.300048	-558.117274
-0.213761	-557.112289
-0.126270	-556.195452
-0.137575	-555.366941
-0.150833	-554.395239
-0.266253	-553.265081
-0.181023	-552.182590
-0.095424	-551.127164
-0.110471	-550.024388
-0.125160	-548.947830
-0.138011	-548.005974
-0.149853	-547.138091
-0.161556	-546.280370
0.025467	-545.329283
-0.088641	-544.295307
-0.102521	-543.278027
-0.216379	-542.262401
-0.028698	-541.359515
-0.042487	-540.348898
0.045734	-539.485635
-0.066153	-538.614391
-0.078334	-537.721645
-0.089015	-536.938871
0.000945	-536.203050
0.191904	-535.540428
0.181959	-534.811526
0.073110	-534.163008
-0.036454	-533.462077
0.153032	-532.691474
0.141248	-531.827873
0.029963	-531.000735
0.118198	-530.138501
